datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,random_state
../datasets,RF,1,60,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,4735,"{'shape': 'mix', 'n_samples': 9469, '__n_features': 27, 'm_rel': 14, 'm_red': 4, 'm_irr': 9, 'n_classes': 4, 'n_clusters_per_class': 3, 'random_state': 40344}",0.25974862695395007,1,47.069988765055314,0.2581326573722011,0.0,0.0,0.0,0.0,0.21481190645241396,47799405654080,2021-09-27 14:07:05.472086,54,mix,9469,27,14,4,9,4,3,40344
../datasets,RF,1,32,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6453,"{'shape': 'mix', 'n_samples': 12906, '__n_features': 34, 'm_rel': 29, 'm_red': 3, 'm_irr': 2, 'n_classes': 6, 'n_clusters_per_class': 2, 'random_state': 10147}",0.6214086471408647,1,47.65835271705873,0.67100573376724,0.0,0.0,0.0,0.0,0.6054090716467347,47848569299008,2021-09-27 14:07:18.242636,52,mix,12906,34,29,3,2,6,2,10147
../datasets,RF,1,12,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,8919,"{'shape': 'mix', 'n_samples': 17837, '__n_features': 27, 'm_rel': 13, 'm_red': 4, 'm_irr': 10, 'n_classes': 10, 'n_clusters_per_class': 3, 'random_state': 62202}",0.5748261942139493,1,55.57227136194706,0.6639381027136129,0.0,0.0,0.0,0.0,0.5506403151314829,47330086174784,2021-09-27 14:07:56.721813,52,mix,17837,27,13,4,10,10,3,62202
../datasets,RF,1,22,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,7224,"{'shape': 'mix', 'n_samples': 14448, '__n_features': 8, 'm_rel': 5, 'm_red': 3, 'm_irr': 0, 'n_classes': 11, 'n_clusters_per_class': 4, 'random_state': 18398}",0.09296096345514951,1,65.51195098389871,0.09440753045404209,0.0,0.0,0.0,0.0,0.08057734553857147,47636810518592,2021-09-27 14:08:11.368164,61,mix,14448,8,5,3,0,11,4,18398
../datasets,RF,1,2,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6250,"{'shape': 'mix', 'n_samples': 12499, '__n_features': 21, 'm_rel': 19, 'm_red': 1, 'm_irr': 1, 'n_classes': 7, 'n_clusters_per_class': 2, 'random_state': 7412}",0.1462233957433189,1,55.74510330008343,0.1408225316050568,0.0,0.0,0.0,0.0,0.10969379825591963,47126553083968,2021-09-27 14:08:11.372738,57,mix,12499,21,19,1,1,7,2,7412
../datasets,RF,1,61,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6206,"{'shape': 'mix', 'n_samples': 12411, '__n_features': 34, 'm_rel': 24, 'm_red': 2, 'm_irr': 8, 'n_classes': 5, 'n_clusters_per_class': 3, 'random_state': 64813}",0.654439967767929,1,47.84899912215769,0.7039484286865431,0.0,0.0,0.0,0.0,0.6496797820975877,47737541562432,2021-09-27 14:08:17.500223,52,mix,12411,34,24,2,8,5,3,64813
../datasets,RF,1,41,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6688,"{'shape': 'mix', 'n_samples': 13375, '__n_features': 29, 'm_rel': 21, 'm_red': 5, 'm_irr': 3, 'n_classes': 4, 'n_clusters_per_class': 4, 'random_state': 49941}",0.2517795723044714,1,52.195902441162616,0.2537759832510842,0.0,0.0,0.0,0.0,0.23283533478258484,47875377811520,2021-09-27 14:08:24.078401,54,mix,13375,29,21,5,3,4,4,49941
../datasets,RF,1,51,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6628,"{'shape': 'mix', 'n_samples': 13256, '__n_features': 37, 'm_rel': 21, 'm_red': 8, 'm_irr': 8, 'n_classes': 4, 'n_clusters_per_class': 2, 'random_state': 31918}",0.2523687386843694,1,52.25901904609054,0.24818949909474955,0.0,0.0,0.0,0.0,0.2281896926551918,47536386478144,2021-09-27 14:08:24.380937,54,mix,13256,37,21,8,8,4,2,31918
../datasets,RF,1,33,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6543,"{'shape': 'mix', 'n_samples': 13086, '__n_features': 15, 'm_rel': 3, 'm_red': 2, 'm_irr': 10, 'n_classes': 5, 'n_clusters_per_class': 3, 'random_state': 74754}",0.20536451169188444,1,54.24340655608103,0.20143664985480667,0.0,0.0,0.0,0.0,0.1642605678490608,47880237580352,2021-09-27 14:08:34.380271,55,mix,13086,15,3,2,10,5,3,74754
../datasets,RF,1,13,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,5363,"{'shape': 'mix', 'n_samples': 10725, '__n_features': 41, 'm_rel': 27, 'm_red': 4, 'm_irr': 10, 'n_classes': 12, 'n_clusters_per_class': 2, 'random_state': 33948}",0.6451324132786274,1,47.94421098008752,0.7107422603506155,0.0,0.0,0.0,0.0,0.6258227671160365,46934481416256,2021-09-27 14:09:04.832949,52,mix,10725,41,27,4,10,12,2,33948
../datasets,RF,1,23,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,9501,"{'shape': 'mix', 'n_samples': 19001, '__n_features': 21, 'm_rel': 20, 'm_red': 1, 'm_irr': 0, 'n_classes': 11, 'n_clusters_per_class': 3, 'random_state': 37999}",0.5283368421052631,1,54.60848676483147,0.5782105263157895,0.0,0.0,0.0,0.0,0.4630867730330127,47004513173568,2021-09-27 14:09:24.706068,52,mix,19001,21,20,1,0,11,3,37999
../datasets,RF,1,3,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,12866,"{'shape': 'mix', 'n_samples': 25731, '__n_features': 41, 'm_rel': 24, 'm_red': 9, 'm_irr': 8, 'n_classes': 4, 'n_clusters_per_class': 3, 'random_state': 31190}",0.5641041585697629,1,64.08715988695621,0.6062184220753983,0.0,0.0,0.0,0.0,0.5156036823929562,46982701805632,2021-09-27 14:09:26.940963,52,mix,25731,41,24,9,8,4,3,31190
../datasets,RF,1,52,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,9058,"{'shape': 'mix', 'n_samples': 18116, '__n_features': 15, 'm_rel': 7, 'm_red': 0, 'm_irr': 8, 'n_classes': 9, 'n_clusters_per_class': 3, 'random_state': 35168}",0.6029476705674542,1,53.990875211078674,0.7262088761315963,0.0,0.0,0.0,0.0,0.5816485763468658,47217344733248,2021-09-27 14:09:32.828872,52,mix,18116,15,7,0,8,9,3,35168
../datasets,RF,1,42,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,8990,"{'shape': 'mix', 'n_samples': 17980, '__n_features': 19, 'm_rel': 18, 'm_red': 1, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 3, 'random_state': 83810}",0.5627030033370412,1,55.129986359970644,0.6312569521690767,0.0,0.0,0.0,0.0,0.5518527742265864,47538466013248,2021-09-27 14:09:33.928700,52,mix,17980,19,18,1,0,13,3,83810
../datasets,RF,1,62,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,7463,"{'shape': 'mix', 'n_samples': 14926, '__n_features': 17, 'm_rel': 14, 'm_red': 2, 'm_irr': 1, 'n_classes': 5, 'n_clusters_per_class': 4, 'random_state': 75400}",0.2012193487873509,1,56.578005030052736,0.1983116709098218,0.0,0.0,0.0,0.0,0.18116695629313684,46948441399360,2021-09-27 14:09:37.320498,55,mix,14926,17,14,2,1,5,4,75400
../datasets,RF,1,34,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,8232,"{'shape': 'mix', 'n_samples': 16463, '__n_features': 26, 'm_rel': 12, 'm_red': 5, 'm_irr': 9, 'n_classes': 2, 'n_clusters_per_class': 2, 'random_state': 69328}",0.5060806706354027,1,56.6471136668697,0.5091726400194387,0.0,0.0,0.0,0.0,0.4758296051014234,47996199825472,2021-09-27 14:09:54.082329,52,mix,16463,26,12,5,9,2,2,69328
../datasets,RF,1,130,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6217,"{'shape': 'mix', 'n_samples': 12434, '__n_features': 21, 'm_rel': 11, 'm_red': 6, 'm_irr': 4, 'n_classes': 14, 'n_clusters_per_class': 4, 'random_state': 68128}",0.6041096992118385,1,47.86198035115376,0.6240952227762586,0.0,0.0,0.0,0.0,0.5923953588634494,47462012571712,2021-09-27 14:10:03.821642,52,mix,12434,21,11,6,4,14,4,68128
../datasets,RF,1,140,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6098,"{'shape': 'mix', 'n_samples': 12196, '__n_features': 26, 'm_rel': 22, 'm_red': 0, 'm_irr': 4, 'n_classes': 2, 'n_clusters_per_class': 5, 'random_state': 12453}",0.49991800590357494,1,48.66020390205085,0.49147261397179404,0.0,0.0,0.0,0.0,0.4671856360988656,47435236945984,2021-09-27 14:10:06.866684,52,mix,12196,26,22,0,4,2,5,12453
../datasets,RF,1,160,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6010,"{'shape': 'mix', 'n_samples': 12019, '__n_features': 42, 'm_rel': 29, 'm_red': 8, 'm_irr': 5, 'n_classes': 8, 'n_clusters_per_class': 2, 'random_state': 16061}",0.5844233649525711,1,46.85611952585168,0.63587951406224,0.0,0.0,0.0,0.0,0.5626854555195557,47025084112960,2021-09-27 14:10:14.480441,52,mix,12019,42,29,8,5,8,2,16061
../datasets,RF,1,100,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,2251,"{'shape': 'mix', 'n_samples': 4501, '__n_features': 37, 'm_rel': 23, 'm_red': 7, 'm_irr': 7, 'n_classes': 14, 'n_clusters_per_class': 2, 'random_state': 19093}",0.06657777777777778,1,50.14456405886449,0.07155555555555555,0.0,0.0,0.0,0.0,0.044377885093045175,47391757090880,2021-09-27 14:10:15.125525,64,mix,4501,37,23,7,7,14,2,19093
../datasets,RF,1,150,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6806,"{'shape': 'mix', 'n_samples': 13611, '__n_features': 32, 'm_rel': 23, 'm_red': 6, 'm_irr': 3, 'n_classes': 5, 'n_clusters_per_class': 3, 'random_state': 42777}",0.6166348273328436,1,48.47944158408791,0.6556943423952976,0.0,0.0,0.0,0.0,0.5963821775556495,47205198123072,2021-09-27 14:10:15.989594,52,mix,13611,32,23,6,3,5,3,42777
../datasets,RF,1,90,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,6827,"{'shape': 'mix', 'n_samples': 13653, '__n_features': 25, 'm_rel': 17, 'm_red': 1, 'm_irr': 7, 'n_classes': 12, 'n_clusters_per_class': 5, 'random_state': 26695}",0.587950483445649,1,54.221209983108565,0.617345443891005,0.0,0.0,0.0,0.0,0.5807895329362616,47598082924608,2021-09-27 14:10:18.256493,52,mix,13653,25,17,1,7,12,5,26695
../datasets,RF,1,110,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,8486,"{'shape': 'mix', 'n_samples': 16971, '__n_features': 24, 'm_rel': 12, 'm_red': 9, 'm_irr': 3, 'n_classes': 8, 'n_clusters_per_class': 4, 'random_state': 50860}",0.12578078962875666,1,64.57440548599698,0.12480848556275781,0.0,0.0,0.0,0.0,0.10940573116527497,47491134926912,2021-09-27 14:10:18.578247,58,mix,16971,24,12,9,3,8,4,50860
../datasets,RF,1,120,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,7942,"{'shape': 'mix', 'n_samples': 15884, '__n_features': 46, 'm_rel': 40, 'm_red': 3, 'm_irr': 3, 'n_classes': 12, 'n_clusters_per_class': 5, 'random_state': 67493}",0.08191891211281792,1,68.66695907502435,0.0817174515235457,0.0,0.0,0.0,0.0,0.05857646929624259,47998820950080,2021-09-27 14:10:25.186894,62,mix,15884,46,40,3,3,12,5,67493
../datasets,RF,1,80,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,13200,"{'shape': 'mix', 'n_samples': 26399, '__n_features': 36, 'm_rel': 22, 'm_red': 6, 'm_irr': 8, 'n_classes': 13, 'n_clusters_per_class': 4, 'random_state': 35584}",0.573982877490719,1,73.12987021403387,0.6226986892946436,0.0,0.0,0.0,0.0,0.5657645692256871,46919790211136,2021-09-27 14:10:26.021964,52,mix,26399,36,22,6,8,13,4,35584
../datasets,RF,1,70,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,10053,"{'shape': 'mix', 'n_samples': 20105, '__n_features': 32, 'm_rel': 21, 'm_red': 4, 'm_irr': 7, 'n_classes': 9, 'n_clusters_per_class': 2, 'random_state': 15523}",0.11027656187823318,1,73.09720899886452,0.11530043772383605,0.0,0.0,0.0,0.0,0.08029444584175807,47914861985856,2021-09-27 14:10:27.089002,59,mix,20105,32,21,4,7,9,2,15523
../datasets,RF,1,63,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_8/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,8,1083,"{'shape': 'mix', 'n_samples': 2166, '__n_features': 42, 'm_rel': 31, 'm_red': 7, 'm_irr': 4, 'n_classes': 6, 'n_clusters_per_class': 4, 'random_state': 58345}",0.5266851338873499,1,36.11096667894162,0.5687903970452447,0.0,0.0,0.0,0.0,0.5045188865772519,47271225204800,2021-09-27 14:10:30.793471,52,mix,2166,42,31,7,4,6,4,58345
