Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
0.07708393,0.621954962,0.6514853420000001,0.571352745,0.7690763709999999,0.7963412209999999,0.799879958,0.658413539,0.160135954,0.94116575
0.273081458,0.097662944,0.4915023289999999,0.065955499,0.087728955,0.727527525,0.00437183,0.903039801,0.254568135,0.402991266
0.390877336,0.657193096,0.215504073,0.601379897,0.42274113,0.310370259,0.684435695,0.05893832,0.072061078,0.6411326860000001
0.349621385,0.2174262539999999,0.7034976609999999,0.925353525,0.634279951,0.22630106,0.06745232,0.355698694,0.962698525,0.16872365
0.214549744,0.567478392,0.559684141,0.535955891,0.904326995,0.005931164,0.156256778,0.515365989,0.5660426829999999,0.498917984
0.206075222,0.397401911,0.666175944,0.979738295,0.812988191,0.85696081,0.471115523,0.251366635,0.422603051,0.63208103
0.86461997,0.4644108429999999,0.3432572339999999,0.2667657639999999,0.250807833,0.320194194,0.355946703,0.3595863479999999,0.721109358,0.593539763
0.981708854,0.253236095,0.6959706520000001,0.91835933,0.108317024,0.65699705,0.806218042,0.924068632,0.91656809,0.40650454
0.334829646,0.500566421,0.441373571,0.721341179,0.5862970989999999,0.996906028,0.384535895,0.368898895,0.051571248,0.842943633
0.648387061,0.3250668969999999,0.759723191,0.589656037,0.403953132,0.77649238,0.729065802,0.553149895,0.0147611439999999,0.422956789
0.093643561,0.435108272,0.938497887,0.27512379,0.004491688,0.276846844,0.421815148,0.285701494,0.7526093220000001,0.744361932
0.837802698,0.793079254,0.00360456,0.165422558,0.170273005,0.3746817329999999,0.514762672,0.1853807089999999,0.079298379,0.9546502
0.7603439670000001,0.006407323,0.909891974,0.19451294,0.7440556509999999,0.603405082,0.781484883,0.677721424,0.145657434,0.270532454
0.2914041739999999,0.436353804,0.3459258839999999,0.328095508,0.117580989,0.997211481,0.528922007,0.414090248,0.64665791,0.27767003
0.3413454,0.21739999,0.8863424879999999,0.572453584,0.4094700189999999,0.972480615,0.08492314,0.683124967,0.0785876279999999,0.905688187
0.7611124840000001,0.7517177079999999,0.6801493340000001,0.362962558,0.423264682,0.75434989,0.043514349,0.71226742,0.259700226,0.74242736
0.541899775,0.271618743,0.417955021,0.086918243,0.278082735,0.381343074,0.979907605,0.229400637,0.685120788,0.21486164
0.684176639,0.99718246,0.239274146,0.794945859,0.0411153999999999,0.304813489,0.4232335989999999,0.0231017679999999,0.4073794979999999,0.787387928
0.983535597,0.509367686,0.956708118,0.600698366,0.068293867,0.091704444,0.5782402879999999,0.6859612740000001,0.36745445,0.71005048
0.52081245,0.7496623309999999,0.7157160220000001,0.206176002,0.160218818,0.118404732,0.173994509,0.2129266689999999,0.237773072,0.560033824
0.328227724,0.346344999,0.505984118,0.737451266,0.788973727,0.5565328979999999,0.797584655,0.648404077,0.6951183329999999,0.39919244
0.097157938,0.355209745,0.3464055179999999,0.5648386679999999,0.13576276,0.087603001,0.215233027,0.230125576,0.275905783,0.533656708
0.876088593,0.764379735,0.8988938809999999,0.379665963,0.957578534,0.890798166,0.858284002,0.617143132,0.789719947,0.283594166
0.870214512,0.758162887,0.356905531,0.606567901,0.844861454,0.864671895,0.86215625,0.649270994,0.772550745,0.322523232
0.656086992,0.0906644069999999,0.4856098579999999,0.231265494,0.163707896,0.0959402769999999,0.882025996,0.67241449,0.780821016,0.329974452
0.306791514,0.590458697,0.435301314,0.202416843,0.122857825,0.0961542919999999,0.389471274,0.514064622,0.322976752,0.7077750909999999
0.48126734,0.279111173,0.938994793,0.574034619,0.713258955,0.486181779,0.903959611,0.5956618920000001,0.859517825,0.199379073
0.259559174,0.447941525,0.858888842,0.281701474,0.818391805,0.898586193,0.8401037720000001,0.559469364,0.806972887,0.227248723
0.326123655,0.612730267,0.8651810259999999,0.353974804,0.892836227,0.881956335,0.921436629,0.6448859029999999,0.8471613170000001,0.2451060119999999
0.930568042,0.436410029,0.0515520909999999,0.348545601,0.8778137290000001,0.910192639,0.8342170609999999,0.589057462,0.7797390479999999,0.274496456
0.6583894,0.879127752,0.561157052,0.123500241,0.091612825,0.100389071,0.888086815,0.70047459,0.7690624840000001,0.36074511
0.689992335,0.556779612,0.589909076,0.633392818,0.746474825,0.852869474,0.4765758429999999,0.49384613,0.370575885,0.654796258
0.315781109,0.605557063,0.599997905,0.524259768,0.85676982,0.91319605,0.302684764,0.236561846,0.377196948,0.436961459
0.5669050929999999,0.7132544590000001,0.082524348,0.542685944,0.825013233,0.510438496,0.140836898,0.120004811,0.260898729,0.473913204
0.637526619,0.343690322,0.6438037529999999,0.427339034,0.764787643,0.6030254620000001,0.266507117,0.258608101,0.318491241,0.5104928120000001
0.687540723,0.606785217,0.923049047,0.451364027,0.751366676,0.896430348,0.305627763,0.114029785,0.4640789729999999,0.267138123
0.324300602,0.087509863,0.551646293,0.7451226940000001,0.7515986859999999,0.537965658,0.3746153679999999,0.492305715,0.321715309,0.703128339
0.592704906,0.341193643,0.28018157,0.818108465,0.756388982,0.8486836520000001,0.829499326,0.66222598,0.724281506,0.379473302
0.7402531259999999,0.530208676,0.37441305,0.517056559,0.8440555540000001,0.492837112,0.7832404009999999,0.635570336,0.686513536,0.39907013
0.5940328770000001,0.270213478,0.582731003,0.660816197,0.050466569,0.078827193,0.185478117,0.118438848,0.315903682,0.417970065
0.596452977,0.3052662439999999,0.4433788389999999,0.406451825,0.881729215,0.608234367,0.5813899260000001,0.614518022,0.388410277,0.669752395
0.2776808169999999,0.630525558,0.803002282,0.2071702,0.94750167,0.951552565,0.188770629,0.273519,0.214422218,0.624443636
0.258329663,0.610223195,0.588533639,0.753093998,0.859084555,0.532101054,0.249661056,0.15287718,0.3700367679999999,0.3873256379999999
0.142460864,0.224386305,0.930255525,0.464476279,0.123200125,0.104174487,0.6528673220000001,0.635955363,0.41712552,0.6469201210000001
0.435533461,0.70902222,0.884013497,0.4055523,0.82561563,0.516145967,0.414969832,0.7799591379999999,0.262973781,0.839805934
0.7024990440000001,0.574033638,0.248494842,0.8457380459999999,0.8788144929999999,0.508581464,0.249085926,0.184699673,0.347701453,0.431201949
0.58897535,0.911195735,0.6339880489999999,0.592739826,0.890587729,0.951244932,0.529935956,0.704262728,0.339129729,0.743278181
0.653304374,0.3331474,0.634810387,0.416892242,0.155370869,0.137765837,0.827205139,0.622737634,0.748362863,0.328653635
0.336968524,0.303731483,0.194739408,0.918016298,0.850416135,0.584235656,0.935521139,0.6674896060000001,0.848808358,0.258799246
0.631244736,0.2925155,0.7436682929999999,0.133242554,0.7956299840000001,0.928372489,0.328316899,0.291276822,0.3540209179999999,0.616336719
0.73530076,0.6069847070000001,0.342095304,0.642828463,0.790476011,0.546117359,0.229504241,0.204914979,0.310293778,0.482241111
0.050390366,0.6896363640000001,0.8216351829999999,0.170718385,0.8222959879999999,0.8388559870000001,0.381853971,0.6751713309999999,0.275471923,0.798896742
0.064264924,0.4260859529999999,0.924207066,0.627342718,0.067997885,0.1257234509999999,0.3453683979999999,0.385698393,0.3365782979999999,0.659365829
0.665359476,0.642084577,0.658661091,0.139102201,0.8784551620000001,0.525161753,0.8380155290000001,0.8132299140000001,0.458390345,0.6538606779999999
0.917835245,0.5678081070000001,0.917949555,0.6187242039999999,0.816104297,0.58031756,0.534329619,0.371417147,0.43179183,0.560491572
0.44651012,0.300980595,0.324726633,0.896556275,0.808338149,0.923287079,0.307190041,0.24048419,0.3799733529999999,0.436852629
0.661938199,0.662681929,0.892138766,0.414789543,0.8412498509999999,0.968731737,0.813364173,0.5343692870000001,0.7917323059999999,0.225424526
0.4393598529999999,0.956940758,0.43894086,0.240702575,0.129859339,0.122664528,0.304344606,0.54962973,0.27215909,0.7681302329999999
0.6875724040000001,0.461441803,0.59432195,0.657643573,0.868161955,0.91446835,0.821114342,0.569338362,0.7773166770000001,0.263533997
0.363462248,0.289787748,0.109072099,0.575045441,0.891466043,0.484930986,0.718574505,0.562537858,0.658042232,0.377924749
0.6542621820000001,0.036166519,0.517753546,0.734072677,0.084200052,0.1513155119999999,0.159983693,0.321311547,0.147138358,0.724002543
0.578553536,0.6889947890000001,0.620589571,0.569994825,0.8294549459999999,0.911185324,0.7759011840000001,0.575615012,0.718417222,0.326559025
0.065927945,0.438445105,0.657111138,0.560798958,0.106336893,0.122341517,0.923712851,0.61334472,0.871360763,0.199560652
0.550148559,0.275422894,0.3803217439999999,0.390308128,0.85664534,0.929672313,0.897624709,0.659636465,0.8083584559999999,0.2938293919999999
0.139182814,0.806032405,0.540960714,0.110331056,0.778009471,0.497379072,0.2004915,0.169794741,0.299120608,0.469560042
0.080004635,0.686628606,0.891204372,0.261566879,0.891504616,0.944808557,0.162229706,0.267136587,0.186693046,0.647779688
0.278228358,0.6115199929999999,0.074589357,0.3944082479999999,0.097024504,0.159217799,0.213097573,0.170660531,0.313763776,0.455537405
0.560124266,0.70238238,0.475895076,0.2241595189999999,0.8768652140000001,0.90239712,0.599269873,0.530867469,0.4198061179999999,0.615724841
0.53639864,0.250419665,0.486619924,0.278422047,0.778082712,0.9770463,0.910129098,0.6624993610000001,0.821520658,0.282639406
0.4265319039999999,0.336716206,0.538794818,0.756787355,0.8470303240000001,0.5196736479999999,0.584540643,0.816508172,0.334988998,0.777872845
0.789109796,0.102153508,0.146883552,0.72598371,0.8558419340000001,0.902558652,0.173400373,0.055479323,0.34412476,0.347094901
0.742900474,0.139679586,0.806977438,0.064739455,0.8295401370000001,0.6173690079999999,0.4031744439999999,0.445937308,0.348131337,0.664187677
0.901692589,0.752884432,0.409911721,0.944985345,0.7910126609999999,0.8708326390000001,0.630231477,0.474897541,0.449995084,0.570413927
0.650337401,0.649463372,0.176804784,0.640270789,0.8849193740000001,0.8787933609999999,0.208449263,0.168821129,0.309398073,0.458645212
0.114057311,0.2578451,0.419682786,0.911770373,0.759595131,0.603316602,0.268038334,0.143834456,0.39839142,0.352899606
0.260812592,0.841731307,0.415434625,0.329835404,0.251023408,0.133456167,0.292899323,0.19067856,0.3965753929999999,0.386495127
0.43991232,0.7016752359999999,0.582711674,0.677543923,0.976256753,0.93907125,0.180013901,0.145070606,0.291190756,0.460696713
0.964409284,0.687889706,0.108208549,0.8215263270000001,0.862659524,0.851244179,0.136713901,0.1247899869999999,0.252662823,0.485377225
0.184401415,0.1825237489999999,0.155664978,0.824050003,0.803281657,0.856811408,0.0826149809999999,0.69947964,0.124231383,0.956392716
0.345145446,0.658316545,0.692388345,0.475768186,0.823369487,0.574130676,0.544110636,0.8300911959999999,0.311753577,0.80474217
0.175894581,0.134604393,0.8691229559999999,0.5706487339999999,0.146710661,0.082785508,0.3198591,0.1613885719999999,0.44906912,0.314246861
0.312514453,0.436260838,0.454261408,0.420525786,0.782183055,0.8707962359999999,0.1096967559999999,0.222883958,0.153310714,0.651061284
0.674131879,0.361381819,0.713909296,0.072790343,0.834343222,0.87055502,0.296195215,0.209180542,0.387975842,0.407628786
0.32825045,0.912299069,0.355805922,0.608942976,0.745205771,0.8723975840000001,0.834626654,0.518207664,0.828414247,0.177859871
0.598231057,0.934790239,0.603668223,0.426759902,0.1816917069999999,0.12084833,0.952934235,0.543828942,0.953942108,0.069999679
0.0925988169999999,0.3055372169999999,0.53891893,0.099550902,0.102436486,0.056207185,0.191790846,0.2140220119999999,0.258531538,0.540065461
0.497916521,0.7457387870000001,0.240701413,0.858358724,0.784509048,0.824224275,0.276143933,0.146247142,0.406544716,0.3464017379999999
0.419776521,0.691567268,0.452834726,0.914755393,0.847638507,0.460609802,0.182136749,0.412703205,0.250339412,0.7527388859999999
0.3121767,0.398050037,0.325008733,0.394890547,0.216547756,0.118945418,0.271006633,0.309815623,0.289105145,0.574556658
0.937857107,0.4392746489999999,0.32545977,0.776272436,0.774019811,0.86503099,0.704642532,0.620783035,0.6015994960000001,0.473759115
0.049030963,0.509427334,0.883869572,0.412181709,0.910370302,0.854881322,0.420647263,0.621689754,0.308769239,0.751159838
0.476104526,0.702454435,0.6464604829999999,0.168661105,0.253314604,0.093970779,0.886436655,0.640268622,0.808010711,0.281035323
0.447397526,0.928741539,0.627370534,0.069164246,0.898431993,0.8495141909999999,0.459929622,0.555775539,0.3456847779999999,0.6964386840000001
0.295806058,0.470579609,0.591946017,0.120596182,0.787042515,0.585895563,0.831130765,0.610572085,0.761379192,0.307412431
0.737363977,0.455055311,0.62921168,0.668890833,0.1353803469999999,0.098765613,0.129495424,0.173340658,0.210924611,0.559962604
0.625896253,0.353944126,0.926773507,0.374705736,0.8596023000000002,0.8451454740000001,0.13202232,0.315103788,0.117574082,0.749288053
0.408813429,0.725668944,0.117641908,0.647477202,0.8375773670000001,0.889110582,0.362190751,0.219224021,0.460888425,0.341695465
0.437511156,0.74700302,0.578461928,0.621643087,0.803063208,0.5612401810000001,0.521010167,0.381054574,0.422732754,0.572145762
0.691351375,0.367100834,0.5115834539999999,0.852512698,0.8237937540000001,0.836812234,0.89397913,0.593720021,0.848778935,0.208776138
0.935555275,0.678676883,0.429531926,0.279245951,0.8323403859999999,0.935093162,0.875116819,0.5604778779999999,0.848593374,0.186406576
0.437846654,0.264980375,0.161034879,0.668883851,0.83388691,0.468961926,0.450088064,0.3781137129999999,0.389254599,0.604750107
0.072217715,0.374548613,0.8397263220000001,0.245905026,0.737058172,0.851123156,0.6155575520000001,0.624904374,0.402098962,0.658913491
0.67636067,0.380908449,0.416357794,0.953632069,0.8256687979999999,0.537940844,0.756027936,0.58798641,0.6859913759999999,0.367305546
0.468883999,0.7072714390000001,0.743343034,0.161944981,0.848606705,0.542311736,0.270209102,0.6359801620000001,0.2321722,0.831462163
0.543820644,0.047277272,0.872300572,0.071923606,0.734479909,0.908663635,0.664296785,0.389107806,0.489795529,0.507420192
0.6555226470000001,0.060692348,0.710021448,0.135258974,0.794210265,0.5204422679999999,0.339918306,0.257839326,0.407716872,0.420947226
0.6935289240000001,0.49664945,0.643448572,0.417407653,0.84367901,0.507799714,0.959132749,0.524651613,0.97447302,0.036503403
0.1088783119999999,0.721714458,0.194781393,0.773899935,0.051582347,0.133011044,0.2262682969999999,0.2237790389999999,0.293555576,0.511740696
0.285463743,0.3602802439999999,0.546817838,0.070390176,0.830694037,0.500089721,0.296973491,0.074519524,0.4804903339999999,0.223956247
0.0,0.400936189,0.579109433,0.703895996,0.909348918,0.858356262,0.420843786,0.3874414879999999,0.372582957,0.623915618
0.706495497,0.433983458,0.49337952,0.189472625,0.840223402,0.492200552,0.920026771,0.774003476,0.757653415,0.422017543
0.273530633,0.103887492,0.978018682,0.573429737,0.8994188890000001,0.551178307,0.88333482,0.582246959,0.843719477,0.206039721
0.292320271,0.916046656,0.412458791,0.467235645,0.253410328,0.115748549,0.201930042,0.305448786,0.208609408,0.651907582
0.673984307,0.070006891,0.4672367289999999,0.199104068,0.8621078320000001,0.8446016129999999,0.270056498,0.263642315,0.319356526,0.513045184
0.126121828,0.249243897,0.421405537,0.40343794,0.151958021,0.106994393,0.212254861,0.245470854,0.261871947,0.558070556
0.946707459,0.578388663,0.459047269,0.243897015,0.157894815,0.14354991,0.535245541,0.587822202,0.373369377,0.677514084
0.936338898,0.3231368169999999,0.339980016,0.6946371379999999,0.059815108,0.165456005,0.917205851,0.567713687,0.8945290109999999,0.145484234
0.8537553640000001,0.8034752609999999,0.59274735,0.676168715,0.821013553,0.907949767,0.74420428,0.310487906,0.54980215,0.426211835
0.7060713609999999,0.41133174,0.954084573,0.510089593,0.8100120209999999,0.549083741,0.6827369640000001,0.425211716,0.488887288,0.518124942
0.693682186,0.604683356,0.103433319,0.628114016,0.852867837,0.528604741,0.376699827,0.255448437,0.453785919,0.373360086
0.508527882,0.712573253,0.332724166,0.960439368,0.07974094,0.071736986,0.544388367,0.425361747,0.42197976,0.5849219720000001
0.3471703889999999,0.680791603,0.390527334,0.531314257,0.125324734,0.126984995,0.77461416,0.606219166,0.696050237,0.369640294
0.704154263,0.491097587,0.207104071,0.908946037,0.791212733,0.825065884,0.385597684,0.880404849,0.22145501,0.908491727
0.658730088,0.335687124,0.913318195,0.413934464,0.787888094,0.83700409,0.247403327,0.194056702,0.339305267,0.4459278779999999
0.155841557,0.812450322,0.143206957,0.592051866,0.130640679,0.147730243,0.534440148,0.348891844,0.437972442,0.5482115870000001
0.311085435,0.5675257429999999,0.366533254,0.7964607570000001,0.114000911,0.13302601,0.855404527,0.657479031,0.758810883,0.341801171
0.281135347,0.5686021170000001,0.142454983,0.648990454,0.910199849,0.867360727,0.188976606,0.094714669,0.336264164,0.381558807
0.094587802,0.652191702,0.5432839279999999,0.076863721,0.159315676,0.080695558,0.30953212,0.273048265,0.360658605,0.478218361
0.6832609540000001,0.3975184879999999,0.213564947,0.7483236590000001,0.77017703,0.5177465139999999,0.310035286,0.59485789,0.262606834,0.789935774
0.907729251,0.600459726,0.335132822,0.8346576729999999,0.047938584,0.120978053,0.433562865,0.383394092,0.379831296,0.615585202
0.2915126739999999,0.4740176789999999,0.065267405,0.410572952,0.903696331,0.466519636,0.196878336,0.165369629,0.297764045,0.467911112
0.752734459,0.130804193,0.605113505,0.161632694,0.1141985669999999,0.172804419,0.331653192,0.4484168189999999,0.312889187,0.7000231140000001
0.93482964,0.474942666,0.504162608,0.159996675,0.049000293,0.052551815,0.395265959,0.79014872,0.2506787889999999,0.85483858
0.071413953,0.655455452,0.866153823,0.302812206,0.757547585,0.540200183,0.245876078,0.146440194,0.369840745,0.38315374
0.5948963270000001,0.631318033,0.058593542,0.394186442,0.0155643639999999,0.116352174,0.560400746,0.759246512,0.338897646,0.7584322790000001
0.404672015,0.2823329189999999,0.3955959579999999,0.653280887,0.764097318,0.898349273,0.307369892,0.8236709740000001,0.199078303,0.915420349
0.13837621,0.7494295670000001,0.542457866,0.114378773,0.82789543,0.936447914,0.849895657,0.6582938779999999,0.7516003840000001,0.349548246
0.7473384679999999,0.5763457439999999,0.4347306279999999,0.308517207,0.842991458,0.836992911,0.863097545,0.686725363,0.74821786,0.37221381
0.530882486,0.26458746,0.876006463,0.206433275,0.911030966,0.867025278,0.233971795,0.338942086,0.224548909,0.658729218
0.282649594,0.613224958,0.7055869440000001,0.133038396,0.140186155,0.089660836,0.8989103740000001,0.603054019,0.848389926,0.21549736
0.699335734,0.088116609,0.3881767479999999,0.490357849,0.137880011,0.125330751,0.306701096,0.128393126,0.455608319,0.285335121
0.0561112509999999,0.5397651729999999,0.350558679,0.402353601,0.1095779619999999,0.11016119,0.862936778,0.659989387,0.766204984,0.336127051
0.855234998,0.75966914,0.516471909,0.125395515,0.891589761,0.483889112,0.245981315,0.295929643,0.268309962,0.5858832429999999
0.077895127,0.386415839,0.5783332,0.088383148,0.8248330709999999,0.912524743,0.344845193,0.14466376,0.490633294,0.261428886
0.891649583,0.238557315,0.417092074,0.857485278,0.87546199,0.566215304,0.346234583,0.51479535,0.301880804,0.729021679
0.3867422789999999,0.041738469,0.170039579,0.7513809840000001,0.912467078,0.898304625,0.235606029,0.1982969769999999,0.322167045,0.465904381
0.27113158,0.099213563,0.326103023,0.925654045,0.910053624,0.89775671,0.965498094,0.596356791,0.933402301,0.126133068
0.958888961,0.609197455,0.184844234,0.7254501790000001,0.8238043829999999,0.840046862,0.60261359,0.4856896879999999,0.43371118,0.589590004
0.085120869,0.314733842,0.119505305,0.633155568,0.8224840840000001,0.527211632,0.535310089,0.6344220429999999,0.36072478,0.70277725
0.5269022489999999,0.7464777570000001,0.504389807,0.814042623,0.8957353229999999,0.5287526770000001,0.398685543,0.3806176579999999,0.363729598,0.6308969870000001
0.066577785,0.273093111,0.587738313,0.654616603,0.908075027,0.556000132,0.210283739,0.304643433,0.219250859,0.640743752
0.841506738,0.754014912,0.819085831,0.106543996,0.1928419189999999,0.1678595739999999,0.90871842,0.638187673,0.8363489140000001,0.251349248
0.255342095,0.448998696,0.12156621,0.5733679,0.095281458,0.110359913,0.874591517,0.617695144,0.809048952,0.2646833839999999
0.060545771,0.470889416,0.10876258,0.5938115310000001,0.8176314840000001,0.528209585,0.2990642619999999,0.229960995,0.377311095,0.432368911
0.073385869,0.258878458,0.6749377390000001,0.464407171,0.8674137259999999,0.833228231,0.79808333,0.5688567529999999,0.749815786,0.290645963
0.187493723,0.172379126,0.11192144,0.6657391770000001,0.84230453,0.55304979,0.380692645,0.679641645,0.273694644,0.801883242
0.858365688,0.732737341,0.181584648,0.8871421890000001,0.11208013,0.090714894,0.216646952,0.2843773069999999,0.240721196,0.605571427
0.090640352,0.590972115,0.463041618,0.934052589,0.824970729,0.957939656,0.236691378,0.227564472,0.3035755739999999,0.50431175
0.7097252270000001,0.390848216,0.416063801,0.864030018,0.774105453,0.931311069,0.534587907,0.7317379359999999,0.333904479,0.755948362
0.631300647,0.306719709,0.3518155,0.488413326,0.061860039,0.116037976,0.470019955,0.4617980829999999,0.376124797,0.640562082
0.2475044739999999,0.8706616640000001,0.468490947,0.3642058829999999,0.150325054,0.167311738,0.6559635229999999,0.7083126009999999,0.398939819,0.684702397
